,P1AncestryProportion,P2AncestryProportion,P3AncestryProportion,P4AncestryProportion,P5AncestryProportion,P6AncestryProportion,P7AncestryProportion,P8AncestryProportion
499,0.04196261,0.04292739,0.08289666,0.077790585,0.15906779,0.396921835,0.026520055,0.171913075
500,0.09389557,0.088176195,0.11889392,0.09491506,0.06700634,0.328120495,0.028861435,0.180130985
501,0.129260455,0.06436516,0.100970195,0.18514496,0.094775915,0.21070601,0.030547885,0.18422942
502,0.098038215,0.09767044,0.084796315,0.087081635,0.144981415,0.307903015,0.073965675,0.10556329
503,0.06231077,0.09916779,0.15535773,0.06344142,0.142869435,0.20671592,0.032265295,0.23787164
504,0.13852379,0.12317615,0.12767597,0.10387586,0.038988025,0.227910145,0.05839239,0.18145767
505,0.040304105,0.01686949,0.122339795,0.075964265,0.179850015,0.35474477,0.01213547,0.19779209
506,0.057043065,0.01751268,0.1570124,0.10570407,0.13778094,0.381005745,0.07101354,0.07292756
507,0.11497955,0.038139245,0.163547525,0.03748377,0.155898385,0.345547685,0.03598765,0.10841619
508,0.10228967,0.059363685,0.13805251,0.12823701,0.12095132,0.308226675,0.00010994,0.14276919
509,0.03334247,0.001081835,0.08989627,0.09523586,0.098692025,0.41228081,0.04762351,0.22184722
510,0.026489695,0.096977165,0.083274405,0.15300242,0.05372275,0.31784872,0.072819725,0.19586512
511,0.064310675,0.07646815,0.128755305,0.126542275,0.122682505,0.189519055,0.08219119,0.209530845
512,0.113664105,0.045320715,0.18833651,0.13768996,0.06646667,0.283030685,0.06088475,0.104606605
513,0.08538787,0.0565544,0.07037487,0.04259573,0.167438495,0.34916856,0.05292255,0.175557525
514,0.05377371,0.16416731,0.11804207,0.014775755,0.052243475,0.3835778,0.107438495,0.105981385
515,0.121271935,0.036458465,0.1822917,0.077368485,0.075121965,0.30419418,0.081011445,0.122281825
516,0.120788435,0.068297425,0.15558363,0.102265965,0.143990975,0.23833702,0.050135635,0.120600915
517,0.121589275,0.02670165,0.200148445,0.090116915,0.105816925,0.25150352,0.07727303,0.12685024
518,0.123353045,0.033876315,0.13352597,0.12871797,0.03595963,0.338726055,0.07107666,0.134764355
519,0.0763405,0.0095067,0.13010947,0.086195545,0.162959955,0.361003415,0.047680225,0.12620419
520,0.11861278,0.073346115,0.04105395,0.152101505,0.0781862,0.28512836,0.03056522,0.22100587
521,0.07094982,0.018384435,0.07585886,0.069970665,0.13184575,0.34570657,0.050347725,0.236936175
522,0.10521463,0.00496728,0.285533225,0.068170475,0.08753127,0.27832839,0.07601786,0.09423687
523,0.17423204,0.084049695,0.12283744,0.092934045,0.116048065,0.232966725,0.03233988,0.14459211
524,0.037282135,0.11068121,0.144958205,0.10381626,0.122955005,0.2428646,0.069603765,0.16783882
525,0.11980531,0.057445825,0.12191267,0.09468455,0.115015515,0.29917365,0.055660175,0.136302305
526,0.04831181,0.09145567,0.11159502,0.12834268,0.08355579,0.303462955,0.0754067,0.157869375
527,0.08100674,0.0904497,0.08047608,0.085615965,0.11215047,0.32097126,0.04710796,0.182221825
528,0.053266225,0.0467706,0.150650075,0.097485205,0.112684895,0.301517025,0.089223495,0.14840248
529,0.142586235,0.047490445,0.160573305,0.113918575,0.04005117,0.2111283,0.13841645,0.14583552
530,0.10015794,0.11794048,0.109654245,0.112655645,0.085832265,0.212331015,0.104841905,0.156586505
531,0.050203935,0.08956117,0.09246496,0.09642551,0.081967465,0.471833695,0.03094953,0.086593735
532,0.121933405,0.11682624,0.154890735,0.02830237,0.109565385,0.37560143,0.02529221,0.067588225
533,0.048107165,0.02641674,0.06709679,0.055473545,0.14301091,0.3078828,0.037368005,0.314644045
534,0.0395304,0.038753175,0.125427195,0.15800498,0.07909677,0.370879845,0.12699954,0.061308095
535,0.045408775,0.05001145,0.093237985,0.07047227,0.148461985,0.40667483,0.070455475,0.11527723
536,0.07706729,0.020050365,0.103489555,0.07516106,0.199403795,0.294916125,0.00787906,0.22203275
537,0.06121726,0.04093097,0.11292545,0.135027845,0.04612253,0.29918216,0.10505877,0.199535015
538,0.19052753,0.097490075,0.078180225,0.147933565,0.023306435,0.222162725,0.05336067,0.187038775
539,0.097993735,0.02787741,0.165497195,0.03162926,0.044472965,0.318208535,0.14872884,0.16559206
540,0.050160895,0.061981775,0.11776487,0.090297915,0.02089098,0.47864164,0.066787045,0.11347488
541,0.15270727,0.007208605,0.11962538,0.02323339,0.115361105,0.423535605,0.078638315,0.07969033
542,0.05721942,0.0566603,0.1178818,0.08213545,0.042621545,0.258419915,0.18353791,0.20152366
543,0.119037765,0.088412675,0.14101248,0.07530648,0.09330111,0.3224027,0.028980245,0.131546545
544,0.11459018,0.08432993,0.076050055,0.150427425,0.038946265,0.384451635,0.00866559,0.14253892
545,0.14656011,0.053875425,0.079293455,0.15607355,0.156491515,0.27066011,0.02162186,0.115423975
546,0.12492971,0.0448966,0.08644362,0.105879665,0.06858466,0.280423575,0.04391959,0.24492258
547,0.038592205,0.132188215,0.085108225,0.147674485,0.087522235,0.262187125,0.08913162,0.15759589
548,0.082989165,0.04719995,0.176692075,0.076109705,0.16912171,0.24849159,0.101647535,0.09774827
549,0.084377365,0.08912389,0.22030392,0.03185678,0.112406585,0.252298175,0.02485549,0.184777795
550,0.07726354,0.139752175,0.13996095,0.103348415,0.096897635,0.24333733,0.09868633,0.100753625
551,0.17438579,0.0402502,0.16687934,0.08217084,0.02363853,0.353519585,0.060122005,0.09903371
552,0.033494485,0.034135655,0.29904016,0.029683305,0.04346184,0.34952539,0.098997795,0.11166137
553,0.01622217,0.07275897,0.131436885,0.093886105,0.059271995,0.342118685,0.05994035,0.22436484
554,0.16811725,0.048279065,0.07845995,0.117932245,0.11235086,0.283383275,0.05160641,0.139870945
555,0.05974564,0.060723455,0.171423765,0.113510285,0.060120555,0.308856975,0.055020545,0.17059878
556,0.078811665,0.11849179,0.052940895,0.042979145,0.12393699,0.33094161,0.07003782,0.181860085
557,0.09019329,0.12894122,0.174208955,0.032320015,0.04709773,0.3549384,0.070476925,0.101823465
558,0.129631785,0.0857674,0.06092701,0.128155,0.121252375,0.285460855,0.021566605,0.16723897
559,0.04380879,0.04118277,0.13766372,0.08767588,0.190100945,0.35283824,0.0375802,0.109149455
560,0.067347355,0.04832858,0.21105886,0.11145398,0.047716685,0.384908215,0.003597625,0.1255887
561,0.11007233,0.067026015,0.09427798,0.116067905,0.06932606,0.306364545,0.03879459,0.198070575
562,0.178947625,0.087960515,0.100407155,0.101833265,0.028521365,0.294713725,0.091774745,0.115841605
563,0.08091669,0.03615866,0.14578113,0.05153528,0.118965575,0.297251315,0.116718875,0.152672475
564,0.1293029,0.018607235,0.10568642,0.098290175,0.042639655,0.37211577,0.12631407,0.107043775
565,0.154976945,0.0492959,0.16107521,0.140157665,0.02273703,0.277110815,0.046850815,0.14779562
566,0.15662877,0.03274895,0.185491835,0.034340565,0.06891012,0.290765785,0.059708885,0.17140509
567,0.045873875,0.07741328,0.189351365,0.10293729,0.17649491,0.26635569,0.046191245,0.095382345
568,0.0806872,0.046721855,0.20572597,0.10014431,0.092596405,0.379599555,0.011033345,0.08349136
569,0.00946695,0.0506845,0.15537497,0.06111139,0.049562075,0.457271755,0.094121605,0.122406755
570,0.082593615,0.05647619,0.194861535,0.065580725,0.100511065,0.29491409,0.115398955,0.089663825
571,0.08227807,0.01795119,0.219013185,0.04523126,0.141421875,0.29330992,0.076205985,0.124588515
572,0.08519288,0.047956675,0.12153719,0.10470432,0.16475895,0.256938535,0.072000865,0.146910585
573,0.09099006,0.0570075,0.118968085,0.10296015,0.031409155,0.334935395,0.06230836,0.201421295
574,0.02527585,0.15861319,0.09368172,0.05726865,0.10649772,0.324237205,0.09408398,0.140341685
575,0.07217986,0.06214272,0.164808245,0.0476421,0.11289387,0.36506257,0.04844294,0.126827695
576,0.061941115,0.055025,0.09292363,0.053032055,0.080973065,0.358090005,0.175630925,0.122384205
577,0.044663985,0.08904393,0.12917156,0.055653545,0.096916555,0.287149675,0.098435085,0.198965665
578,0.140838585,0.1081127,0.1149327,0.129357085,0.009462685,0.340720365,0.0196776,0.13689828
579,0.083154595,0.05948101,0.13021416,0.105979485,0.140306065,0.23790684,0.13027323,0.112684615
580,0.026364835,0.027883325,0.23826905,0.125629215,0.012488835,0.332451845,0.05105365,0.185859245
581,0.123951525,0.014924795,0.175175805,0.0633855,0.094309465,0.312044525,0.040604065,0.17560432
582,0.04453511,0.07686935,0.074665925,0.23314017,0.141718525,0.21285861,0.018405615,0.197806695
583,0.03259983,0.060419315,0.1982665,0.116425155,0.131670715,0.25150739,0.09391508,0.115196015
584,0.076054155,0.03270705,0.099831355,0.02095454,0.176221025,0.271655645,0.06808458,0.25449165
585,0.1117137,0.057080325,0.1863336,0.05485334,0.087331805,0.130417495,0.070844715,0.30142502
586,0.087305005,0.02281154,0.233370525,0.06763711,0.06130568,0.31614354,0.08160938,0.12981722
587,0.073639075,0.099694075,0.187762635,0.028830605,0.05439408,0.3777696,0.06896653,0.1089434
588,0.0554425,0.060386,0.161074615,0.07900439,0.103394035,0.280526785,0.08624246,0.173929215
589,0.062489225,0.05229801,0.086338755,0.213735345,0.09494732,0.313176315,0.047872825,0.129142205
590,0.155071825,0.03767083,0.24832871,0.035493005,0.138831825,0.279615335,0.003956765,0.101031705
591,0.131013905,0.05840626,0.11883008,0.07309266,0.030927795,0.383985045,0.03704616,0.166698095
592,0.12428967,0.07550787,0.183683855,0.09303049,0.021777395,0.266432545,0.010685125,0.22459305
593,0.09333556,0.109156065,0.10311065,0.09332983,0.08003479,0.276117075,0.08953011,0.15538592
594,0.032851585,0.17128568,0.114401505,0.13079141,0.110606365,0.205451135,0.04735503,0.18725729
595,0.022434095,0.136650345,0.094120605,0.10609518,0.08917439,0.301673605,0.04382886,0.20602292
596,0.09361858,0.042382195,0.1407599,0.126069965,0.209758975,0.20122642,0.06198725,0.124196715
597,0.082376795,0.040343425,0.158011055,0.02675559,0.0822907,0.39710429,0.09320605,0.119912095
598,0.076562575,0.031510305,0.109096905,0.078290855,0.183028105,0.34111353,0.05580381,0.124593915
599,0.106946695,0.024529225,0.12404694,0.160897935,0.08502682,0.2933783,0.084558755,0.12061533
600,0.06755418,0.095440075,0.152659435,0.09106756,0.102245535,0.28121792,0.05218702,0.157628275
601,0.09663672,0.030049885,0.177189705,0.09105142,0.10776461,0.2773669,0.03985851,0.18008225
602,0.13120238,0.058913805,0.13214273,0.091241055,0.099703,0.251737085,0.050063425,0.18499652
603,0.0473273,0.02679521,0.146961965,0.05517937,0.12089994,0.334660915,0.044911245,0.223264055
604,0.056116815,0.157622375,0.08982192,0.09313142,0.14671131,0.29896697,0.084354765,0.073274425
605,0.035827175,0.021380935,0.15247262,0.145388255,0.095400965,0.382849745,0.06795211,0.098728195
606,0.117300715,0.08650071,0.21113958,0.063262875,0.194778175,0.242066515,0.02932441,0.05562702
607,0.0306429,0.01368348,0.101950125,0.130516445,0.0419582,0.403426095,0.074945855,0.2028769
608,0.098838185,0.060113135,0.152379205,0.073730085,0.08973084,0.264562005,0.04259194,0.218054605
609,0.033127685,0.095313815,0.133589315,0.167214495,0.028934215,0.389202555,0.03274965,0.11986827
610,0.07982513,0.08412989,0.157472055,0.06089856,0.104958805,0.171736605,0.06539857,0.275580385
611,0.127674245,0.03871379,0.043781435,0.15619438,0.08573462,0.394192235,0.020092455,0.13361684
612,0.05344303,0.075730495,0.14418018,0.039800155,0.15205364,0.237539355,0.06756229,0.229690855
613,0.05419255,0.010796185,0.17008842,0.03136054,0.094189425,0.458969265,0.03203606,0.148367555
614,0.059940015,0.04219181,0.05204097,0.103605725,0.184898395,0.39157093,0.021623615,0.14412854
615,0.120045115,0.05980564,0.146340805,0.146443325,0.10613502,0.2179713,0.098238595,0.1050202
616,0.13026408,0.07134753,0.11621025,0.09384654,0.14400061,0.226697835,0.11477279,0.102860365
617,0.091394445,0.099714415,0.1497107,0.09584081,0.110575745,0.341756675,0.00043667,0.11057054
618,0.068323295,0.019370115,0.16271093,0.0663661,0.099060865,0.37478422,0.015034595,0.19434988
619,0.070315055,0.11039673,0.124548545,0.04393212,0.085126635,0.476205185,0.028544945,0.060930785
620,0.120717205,0.08060306,0.121167405,0.05364201,0.058496785,0.399400645,0.00492997,0.16104292
621,0.08956398,0.102290065,0.08543396,0.07673059,0.117401415,0.31871829,0.0691801,0.1406816
622,0.058935685,0.023009915,0.19997821,0.061955725,0.06060267,0.39780512,0.043880095,0.15383258
623,0.02899779,0.124468365,0.17437549,0.117733325,0.105700875,0.256867505,0.082781775,0.109074875
624,0.140170255,0.045541165,0.102295615,0.097479315,0.130772765,0.204932155,0.088294085,0.190514645
625,0.043456225,0.0801285,0.1531213,0.046407265,0.11313411,0.34039666,0.032710845,0.190645095
626,0.08226826,0.06963675,0.06962299,0.09003581,0.103329155,0.38513569,0.017816665,0.18215468
627,0.13617105,0.061924915,0.10459182,0.081374705,0.108834105,0.30646457,0.11999858,0.080640255
628,0.09103395,0.050612305,0.22752418,0.08583321,0.129975245,0.22089816,0.05756849,0.13655446
629,0.13864886,0.12886365,0.116424625,0.037039605,0.116695075,0.298671765,0.02683661,0.13681981
630,0.05605477,0.11660134,0.190646895,0.094681325,0.095020585,0.24755694,0.034128445,0.1653097
631,0.10435362,0.08519962,0.175881025,0.05368065,0.102131665,0.2486717,0.07630964,0.15377208
632,0.10069143,0.07402022,0.13569177,0.048603425,0.05314294,0.38424701,0.16395388,0.039649325
633,0.07582022,0.114125445,0.135045335,0.050732435,0.08598387,0.26359914,0.078829045,0.19586451
634,0.09427597,0.09776866,0.15362216,0.04277978,0.06678524,0.261313735,0.088289255,0.1951652
635,0.023236555,0.067739725,0.1230296,0.09525493,0.094969995,0.32986848,0.08844331,0.177457405
636,0.03919806,0.106142435,0.111231195,0.02269181,0.04755056,0.27968515,0.184758805,0.208741985
637,0.031139875,0.131437855,0.057957835,0.0530193,0.06106962,0.369154285,0.077965555,0.218255675
638,0.03496306,0.03465851,0.133729285,0.097838545,0.09462904,0.34588859,0.049217205,0.209075765
639,0.135457455,0.016323235,0.1380943,0.123995815,0.059776155,0.376884425,0.02275389,0.126714725
640,0.08372151,0.02476678,0.092464895,0.02938794,0.156125815,0.355386505,0.002001155,0.2561454
641,0.08214016,0.067940925,0.10295639,0.05868328,0.1385025,0.385304815,0.016828745,0.147643185
642,0.11812329,0.09602922,0.11716993,0.06475717,0.106045,0.255927795,0.06873194,0.173215655
643,0.101042665,0.011696185,0.06560122,0.13910421,0.19823474,0.26475104,0.078951135,0.140618805
644,0.19055707,0.050253095,0.21854214,0.10315285,0.08234419,0.235691915,0.025076525,0.094382215
645,0.085350705,0.072191875,0.15354849,0.073063625,0.132334235,0.330671795,0.099368175,0.0534711
646,0.1099036,0.03726763,0.110148895,0.08113168,0.055132915,0.34461725,0.142058625,0.119739405
647,0.064912415,0.117630945,0.190930205,0.12937065,0.071991705,0.36293578,0.001966935,0.060261365
648,0.093202135,0.10426913,0.14444126,0.080937035,0.08851885,0.269242395,0.02593514,0.193454055
649,0.128151015,0.01998592,0.10455057,0.081620745,0.061739535,0.31575135,0.10775369,0.180447175
650,0.071894565,0.05710659,0.115131885,0.072642745,0.104873085,0.31443183,0.05909262,0.20482668
651,0.051367385,0.111779175,0.13000258,0.030909705,0.0889728,0.357838135,0.141537525,0.087592695
652,0.093668575,0.163257275,0.096711465,0.10320691,0.18962699,0.17830476,0.04786698,0.127357045
653,0.08100205,0.09802891,0.113737215,0.090465965,0.09142314,0.380213515,0.014443775,0.13068543
654,0.083442895,0.004639475,0.10267304,0.082016805,0.134941695,0.310857745,0.08757051,0.193857835
655,0.08671681,0.075707245,0.094525735,0.102950375,0.095614645,0.330442025,0.10813009,0.105913075
656,0.063991125,0.09319026,0.16634048,0.15391128,0.11909445,0.26712018,0.033225795,0.10312643
657,0.04027922,0.02960441,0.163606995,0.084289165,0.07033115,0.349454115,0.062159795,0.20027515
658,0.04957324,0.066186625,0.10970263,0.102008785,0.081678755,0.350171825,0.082581825,0.158096315
659,0.19059848,0.041758075,0.101839985,0.0766617,0.10377901,0.354757905,0.04123655,0.089368295
660,0.067642325,0.037725405,0.14950003,0.09504823,0.087828825,0.28302631,0.056511045,0.22271783
661,0.133703025,0.07886447,0.13871106,0.029442035,0.084621505,0.20529767,0.121681675,0.20767856
662,0.04972072,0.077957695,0.136970705,0.05176054,0.03559455,0.36936893,0.0673574,0.21126946
663,0.097856765,0.087317695,0.136867245,0.065620295,0.07129967,0.44022913,0.022556705,0.078252495
664,0.081642375,0.07952957,0.11906652,0.122999975,0.107407915,0.401142595,0.030248135,0.057962915
665,0.05356782,0.04078872,0.140496605,0.093516665,0.1425674,0.338905065,0.064268205,0.12588952
666,0.05931242,0.002606245,0.16178637,0.06026752,0.09109865,0.370644075,0.087713105,0.166571615
667,0.090543285,0.01955832,0.17697223,0.089117215,0.10464707,0.30054002,0.050053665,0.168568195
668,0.036352005,0.084143565,0.12611823,0.065458205,0.19240918,0.32194962,0.031457255,0.14211194
669,0.074559905,0.074515555,0.11046869,0.08720266,0.176242745,0.264933375,0.04827006,0.16380701
670,0.093477345,0.02258798,0.10638669,0.110649085,0.09466534,0.29820427,0.068301155,0.205728135
671,0.11830255,0.014194335,0.164029705,0.046566535,0.182028145,0.248672895,0.02994453,0.196261305
672,0.00593759,0.060510355,0.17231949,0.146742965,0.043903525,0.308646485,0.07174991,0.19018968
673,0.096503685,0.11210127,0.093334235,0.106890745,0.035103795,0.37977974,0.064350865,0.111935665
674,0.09702066,0.028248975,0.11998156,0.10195102,0.109826615,0.36835602,0.04650957,0.12810558
675,0.044188165,0.03775316,0.0867478,0.1381214,0.057561205,0.31640354,0.06493416,0.25429057
676,0.09331205,0.041566265,0.1321726,0.059515605,0.069453775,0.318791495,0.098973555,0.186214655
677,0.114263755,0.15469564,0.05929081,0.16023724,0.048120795,0.290777275,0.02735721,0.145257275
678,0.128670475,0.10029977,0.06684567,0.034968105,0.24937381,0.25524884,0.016668445,0.147924885
679,0.03471591,0.084763255,0.177095225,0.15447117,0.046402205,0.247550235,0.056031915,0.198970085
680,0.22951803,0.031526785,0.183908755,0.061629435,0.07914606,0.222980175,0.078882095,0.112408665
681,0.03586906,0.079815775,0.18844473,0.112697935,0.109861855,0.26415021,0.063203135,0.1459573
682,0.089390785,0.06746256,0.12485149,0.03269357,0.101056265,0.28125996,0.19118591,0.11209946
683,0.06378437,0.069671615,0.079550825,0.080150765,0.13105657,0.30821637,0.04205458,0.225514905
684,0.02280653,0.060491565,0.180551665,0.10390267,0.061529035,0.34543696,0.031522685,0.19375889
685,0.07590451,0.130519465,0.17950992,0.109363055,0.200068575,0.17891677,0.022541915,0.10317579
686,0.04198876,0.06448903,0.18277104,0.08544554,0.212428365,0.26630963,0.055016595,0.09155104
687,0.129359485,0.03734711,0.19088525,0.08124804,0.04304826,0.28240825,0.03372736,0.201976245
688,0.118291565,0.085533705,0.11921177,0.02756235,0.098168685,0.226365735,0.046361835,0.278504355
689,0.077108875,0.052099085,0.15861531,0.117689725,0.031496785,0.381924555,0.049036465,0.1320292
690,0.04559092,0.05912064,0.08241106,0.149042605,0.091842545,0.28855755,0.056115235,0.227319445
691,0.11122051,0.05519041,0.137056415,0.066368955,0.008503945,0.43620886,0.016576655,0.16887425
692,0.10523131,0.03380137,0.09474701,0.081298665,0.16233513,0.258248085,0.085488655,0.178849775
693,0.03947051,0.077343785,0.106720245,0.10438171,0.123473505,0.25573009,0.11452006,0.178360095
694,0.119821965,0.056202415,0.14278004,0.08165957,0.16970241,0.123626305,0.157112485,0.14909481
695,0.157689175,0.05711255,0.097896655,0.08433291,0.141386715,0.247428745,0.027024925,0.187128325
696,0.1051014,0.0424682,0.26711769,0.047027385,0.07140614,0.282789575,0.08453612,0.09955349
697,0.05422061,0.10992168,0.12191433,0.124187065,0.043134675,0.29980249,0.039957995,0.206861155
698,0.061078785,0.023055575,0.17838152,0.10310431,0.15219563,0.302068055,0.02346205,0.156654075
699,0.079090455,0.01839767,0.273128715,0.0511294,0.085151805,0.290762395,0.04908755,0.15325201
700,0.04662843,0.07516066,0.18772372,0.139091075,0.1591149,0.23033925,0.035107135,0.12683483
701,0.047899335,0.07140479,0.146122405,0.152409715,0.06464061,0.25171536,0.07182984,0.193977945
702,0.028144325,0.03291981,0.20316696,0.07404922,0.09714376,0.38296465,0.066752415,0.11485886
703,0.075023715,0.052152865,0.163373865,0.10184122,0.089107785,0.327094835,0.052675005,0.13873071
704,0.05730401,0.09611281,0.22420449,0.08765965,0.099534625,0.19434658,0.04045133,0.200386505
705,0.09249895,0.10487221,0.18661499,0.106291515,0.071361255,0.2275077,0.0,0.21085338
706,0.0871298,0.10228842,0.04732194,0.06773613,0.14037603,0.34242123,0.01875092,0.19397553
707,0.0988999,0.04113338,0.07119831,0.133152895,0.06683436,0.423736225,0.03159015,0.13345478
708,0.057067345,0.04885134,0.12872248,0.039108425,0.10506053,0.43320569,0.031093805,0.156890385
709,0.06218094,0.025719355,0.1576574,0.01795672,0.071372245,0.385668545,0.11082914,0.168615655
710,0.023084375,0.03022609,0.212192515,0.05153351,0.11748056,0.35570505,0.074866585,0.134911315
711,0.172271435,0.06441806,0.12924311,0.167010265,0.08488876,0.23982853,0.015808155,0.126531685
712,0.11192404,0.11636546,0.120215625,0.12141066,0.02492972,0.249514385,0.070454315,0.185185795
713,0.139201805,0.10753472,0.10368105,0.05436356,0.090800245,0.2915895,0.074935355,0.137893765
714,0.138896725,0.090319215,0.123033,0.125586595,0.04695605,0.35997627,0.04430908,0.070923065
715,0.10883931,0.03728331,0.03854415,0.05350478,0.172505965,0.356857025,0.07743949,0.15502597
716,0.122888125,0.05816761,0.135644965,0.15981443,0.07804629,0.305281225,0.035688635,0.10446872
717,0.02285709,0.15252831,0.137126315,0.065167205,0.095282535,0.26290955,0.02905375,0.235075245
718,0.063248325,0.054406955,0.118473565,0.06914491,0.116514985,0.469037095,0.01037214,0.098802025
719,0.02165606,0.059079315,0.17188439,0.097093655,0.063818405,0.173282465,0.10567615,0.30750956
720,0.15728098,0.037175895,0.233729085,0.04682524,0.04471658,0.311178335,0.06928256,0.099811325
721,0.05995668,0.072780305,0.146280115,0.141309275,0.15398345,0.25213495,0.061909505,0.11164572
722,0.071701645,0.068219375,0.187557405,0.037111415,0.107583185,0.295613845,0.02667235,0.20554078
723,0.04933959,0.017746505,0.257938505,0.054841065,0.069341335,0.311292365,0.037388595,0.20211204
724,0.09322934,0.0219843,0.125151945,0.027799415,0.05181466,0.326910365,0.03505686,0.318053115
725,0.05633349,0.08100878,0.156609865,0.042160005,0.07778924,0.37136838,0.045766425,0.168963815
726,0.08756234,0.02621159,0.161922385,0.149681695,0.05850599,0.311581055,0.07707147,0.127463475
727,0.050192025,0.053032965,0.177532185,0.07984322,0.09674219,0.241997935,0.07286402,0.22779546
728,0.06462941,0.045850375,0.153216225,0.109875535,0.088490245,0.215394165,0.0701816,0.252362445
729,0.04713274,0.085460075,0.10180888,0.04450142,0.0692161,0.299791285,0.076016035,0.276073465
730,0.09903269,0.08454424,0.177639585,0.082461145,0.11802025,0.34212498,0.001440985,0.094736125
731,0.04501206,0.103929945,0.04886405,0.05095286,0.13370898,0.41858027,0.04599448,0.152957355
732,0.1126406,0.048639405,0.188213535,0.11104641,0.08435677,0.183337695,0.117711025,0.15405456
733,0.07098597,0.049928705,0.158288645,0.081263295,0.116808175,0.29890751,0.09026937,0.13354833
734,0.01256898,0.09824923,0.157785075,0.16272938,0.03913065,0.359279785,0.0542548,0.1160021
735,0.07533772,0.07453378,0.131832525,0.13604096,0.022028765,0.36254356,0.01845455,0.17922814
736,0.155448625,0.06477588,0.19444785,0.078565875,0.165352785,0.17216369,0.02279673,0.146448565
737,0.11955899,0.05129515,0.14497403,0.07211488,0.11252238,0.257370665,0.060406605,0.1817573
738,0.025758025,0.07635471,0.151876295,0.13787029,0.09725823,0.28514215,0.04084743,0.18489287
739,0.123510905,0.06945567,0.06222914,0.217352335,0.081482865,0.22476254,0.04308346,0.178123085
740,0.03380695,0.07387552,0.074932215,0.13902475,0.107293995,0.284047505,0.07685749,0.210161575
741,0.117373935,0.073350975,0.136767015,0.050912655,0.18186087,0.13865063,0.033681555,0.267402365
742,0.10580432,0.031085515,0.143582425,0.085037795,0.103115455,0.33331641,0.097352385,0.100705695
743,0.060936765,0.00076288,0.1252633,0.057825265,0.133115815,0.348704215,0.05173702,0.22165474
744,0.182856525,0.09654137,0.071282445,0.13689448,0.0725858,0.23916356,0.01995807,0.18071775
745,0.058359905,0.109119865,0.057133345,0.083470305,0.194545175,0.23042505,0.0283599,0.238586455
746,0.03203755,0.054006585,0.09132807,0.141171255,0.049626815,0.3235268,0.028879805,0.27942312
747,0.137551995,0.054062145,0.06889212,0.09344316,0.136628285,0.40211092,0.013451375,0.09386
748,0.07711582,0.054743965,0.143154565,0.103341995,0.080275335,0.3594545,0.071853235,0.110060585
